"","mh101","mh102","mh103","mh104","mh105","mh106","mh107","mh108","mh109","mh110","mh111","mh112","mh113","mh114","mh115","mh116","mh117","mh118","mh119","mh120","mh121","mh122","mh123","mh124","mh125","mh126","mh127","mh128","mh129","mh130","mh131","mh132","mh133","mh134","mh135","mh136","mh137","mh138","mh139","mh140","mh141","mh142","mh143","mh144","mh145","mh146","mh147","mh148","mh149","mh150","mh151","mh152","mh153","mh154","mh155","mh156","mh157","mh158","mh159","mh160","mh161","mh162"
"183",259979,36182,39670,37704,35541,32365,37022,33871,15265,26574,46045,39197,39217,38694,34317,22334,21900,20505,20581,19320,29224,34735,39152,33,25584,39010,25664,40401,44896,47210,9415,6621,7216,6202,6199,4156,2906,3207,3393,3446,2602,3536,2642,2556,4178,4438,5702,6315,7687,9520,9173,9517,9334,10090,7685,9261,13030,12975,13139,12722,11521,14231
"184",258674,36158,39668,37746,35862,32265,36883,32492,10670,10312,10611,11891,13437,13292,20486,23637,25371,26447,25508,24193,29203,32871,36607,26,19795,27427,18337,28872,32181,34252,6703,4726,5211,4544,4293,6694,15753,17626,17877,18677,11818,16022,12435,12028,22446,24397,30690,34809,41891,53532,49838,52417,51151,36111,20897,24981,35637,35074,35421,35206,32308,48473
"185",360361,55039,56987,52186,47547,43957,48398,51610,17282,10772,12059,11651,10707,10548,12052,11927,11862,12003,10934,10339,42659,58503,58867,20,26695,31061,19904,28700,29593,25376,2045,1209,1540,1325,1275,3660,8263,8079,7946,7132,7253,3472,8544,8843,13304,15720,15805,16510,20369,25820,24149,23369,23667,24623,17911,21461,29066,27700,24292,23784,20963,11884
"186",361929,55129,57668,52627,47322,43645,49056,51134,20531,15471,18023,18904,18279,17502,21621,23840,24258,26433,23479,22464,41974,54524,54858,28,27629,34788,22339,31534,32739,28498,2225,1331,1752,1453,1401,7425,24020,23069,23070,20748,17261,8132,20475,21639,25707,26859,27506,28438,34916,44065,41765,39525,40672,32115,19139,22986,30980,29377,26504,25541,22569,23000
"187",359639,55320,57050,52436,48144,44005,48812,51245,25540,20912,22005,21520,20157,19490,33852,46137,43179,42301,37829,36532,36932,42314,50889,87,57671,50232,32375,45907,47613,40992,3304,1976,2560,2186,2044,6128,14191,13473,13705,12078,12642,5932,15162,15798,24840,30255,30645,32086,39405,49405,46655,44482,45655,60561,49041,58109,79299,75365,67130,65309,57485,64546
"188",359912,54940,57293,52790,47393,43786,48049,51306,142537,153018,146076,142010,133086,127768,128543,118076,116399,120899,107830,103889,52758,46290,75025,219,195011,270673,174588,246753,257261,222408,17813,11208,13234,11335,10903,19359,12254,11804,11671,10537,13680,6331,16594,16939,30898,39199,39879,41512,51351,63888,60231,57867,58630,51663,33251,39813,53280,51036,45605,43832,38405,20495
"189",15724,2449,2414,2353,1858,1079,1296,1706,766,996,1304,1292,890,1162,1735,1606,1419,1026,992,527,1520,3051,2307,2,860,1622,1043,1548,2628,2300,2085,3065,2798,1945,2149,3356,3196,2911,2546,2524,1452,1712,2767,2674,2308,2094,1676,1247,1407,2296,1943,2046,2388,1706,976,1129,2020,1942,1875,1884,1720,1387
"190",15763,2473,2489,2186,1823,1102,1274,2123,1714,1873,2046,1864,1233,1408,1365,563,618,588,502,289,374,637,475,1,287,318,211,345,502,477,388,635,537,384,410,1043,1412,1259,1091,1053,618,716,1313,1172,1044,929,807,596,593,1094,950,915,1062,690,345,419,711,714,636,682,607,454
"191",16101,2393,2408,2247,1868,1138,1278,1920,1402,1522,2016,1939,1301,1528,1582,692,589,439,375,228,646,1361,1045,1,293,296,208,339,475,480,423,632,520,386,430,1198,1640,1628,1352,1318,1048,1233,2115,1942,1806,1794,1515,1139,1187,2030,1866,1873,2131,1847,1268,1367,2400,2289,2122,2323,1982,897
"192",15785,2526,2365,2273,1796,1109,1198,3011,4697,3765,2346,1823,994,1198,4221,5541,5768,5141,4621,2715,1906,2454,2567,2,2742,2963,2030,3072,4987,4596,3869,5940,5237,3579,3996,5189,3599,3398,2894,2905,1612,2017,3258,3165,2844,2465,2024,1509,1638,2689,2507,2439,2735,2654,1845,2083,3534,3439,3357,3436,2924,2658
"193",28392,4415,4514,4257,3527,1971,2355,4323,3579,3949,5108,4371,3275,3600,6578,6369,5604,3863,3385,1971,3081,6416,5344,6,2193,2132,1375,1841,3446,3620,2354,3466,1936,2085,2126,3204,4221,4115,3657,3637,2013,2499,4000,3603,3483,3027,2651,1714,1922,3621,3381,3158,3479,3309,2052,2210,4439,4187,3881,3113,3435,1796
"194",28395,4452,4280,4231,3559,2080,2259,4386,1525,789,871,679,498,545,1134,1261,1148,1034,903,484,565,1153,999,1,566,931,643,776,1585,1624,1049,1492,905,864,918,1958,3164,3040,2774,2724,1628,2029,3137,2714,2855,2743,2399,1589,1706,3157,2813,2875,3161,2491,1343,1429,2834,2839,2650,1981,2219,974
"195",28554,4344,4434,4258,3545,2116,2296,4457,6837,6472,5681,3761,2420,2618,5623,5886,6020,5780,5262,2949,1773,2524,2375,1,2915,5536,3593,4790,9008,9665,6391,8982,5398,5315,5768,4646,1409,1368,1240,1158,692,824,1302,1241,1411,1508,1317,909,939,1722,1663,1579,1718,1249,639,705,1440,1280,1234,933,1146,855
"196",28570,4413,4371,4264,3445,2005,2334,4412,4540,3421,2182,1705,1191,1250,1882,1503,1954,2325,2013,1180,2168,4974,3937,4,1559,1957,1176,1644,3090,3252,2111,3019,1753,1730,1931,4069,6786,6529,6086,5855,2919,3699,5821,5306,4536,3551,3181,1978,2158,4241,3887,3770,4154,3354,1778,1920,3981,3719,3539,2548,3070,2531
"197",35270,5203,5423,5022,3983,2427,2706,5268,5994,7113,9474,7816,5108,5912,10994,10119,7579,4524,4119,2443,3330,6210,5423,8,2896,3501,2236,3605,6061,5517,3716,5037,4106,3002,3093,4186,2720,2536,2302,2218,1392,1622,2737,2653,2347,2036,1686,1136,1317,2211,2006,1917,2153,1414,684,723,1622,1557,1413,1443,1239,743
"198",35619,5127,5322,4892,3986,2435,2736,6227,8576,5621,1843,1413,928,1094,1879,1646,1799,2063,1902,1128,812,1201,1748,6,2366,3683,2440,3678,6267,5759,3835,5159,4333,2981,3312,5049,4515,4387,3945,3663,1578,1836,3174,2964,2544,2207,1739,1277,1345,2412,2030,1974,2321,1333,633,728,1518,1467,1273,1380,1090,787
"199",35314,5206,5435,4980,4075,2422,2739,3951,1936,1794,1952,1558,1012,1188,2378,2317,2096,1686,1570,916,1487,2919,2337,1,1098,2020,1357,2113,3555,3281,2125,2957,2435,1755,1927,3579,4134,4055,3631,3388,2156,2490,4281,4219,3914,3897,3134,2152,2360,4232,3715,3704,4157,3480,2359,2459,5239,4852,4487,4516,3793,2878
"200",35262,5201,5371,4912,4088,2436,2612,4257,2690,2789,3235,3011,2190,2575,4289,3697,4991,6302,5858,3270,3317,5640,4639,6,1952,2198,1439,2004,3749,3497,2251,3109,2491,1752,1987,3614,3695,3595,3310,3185,2270,2779,4689,4644,3809,3401,2633,1797,1959,3505,3173,3130,3432,2715,1760,1947,4072,3840,3495,3619,3009,1689
"201",4972,714,724,579,515,291,301,429,237,259,339,287,184,260,422,388,322,218,198,110,302,757,526,0,101,229,163,217,539,545,1101,1830,1091,1360,1436,1508,1620,1161,1247,1081,531,631,1117,1119,912,818,559,362,366,696,678,752,713,473,345,375,741,660,682,519,660,512
"202",4987,778,728,607,551,310,362,588,556,496,390,334,292,293,315,134,170,143,142,84,69,137,117,0,24,58,44,63,119,181,279,461,238,291,357,788,1184,814,933,804,470,545,1019,1002,676,446,277,212,220,337,311,344,393,256,194,230,379,341,356,248,307,189
"203",4908,691,710,603,511,264,322,489,483,484,424,380,274,296,320,149,151,107,121,38,164,363,233,1,26,48,48,39,114,101,235,399,245,274,287,593,910,660,708,600,348,364,712,664,663,585,416,340,303,544,511,495,531,316,251,304,505,527,509,397,461,329
"204",4929,799,714,655,488,289,322,797,1248,865,568,383,234,252,977,1301,1302,1209,1025,579,363,643,576,0,253,413,318,500,1065,1209,2109,3925,2165,2742,2990,2290,1734,1181,1360,1220,774,883,1672,1716,1267,998,608,490,463,799,825,831,826,464,370,336,714,691,667,505,643,398
"205",8277,1189,1165,1139,857,567,651,1150,932,972,1051,1068,721,796,1559,1491,1138,848,788,482,676,1680,1187,1,142,202,226,386,658,505,1683,3226,2848,2103,2226,3119,2673,1642,2170,1930,861,1117,1795,1658,1325,832,592,324,331,748,782,798,573,565,520,549,1250,983,1001,899,675,352
"206",8335,1144,1241,1089,849,554,656,1076,412,206,168,152,119,138,230,262,233,302,307,172,184,335,257,0,34,66,88,130,246,231,674,1294,1105,844,904,1819,1891,1244,1599,1511,1265,1472,2626,2390,2048,1475,1097,633,614,1550,1451,1380,971,502,330,319,725,572,579,485,405,139
"207",8362,1130,1121,1139,858,573,676,1092,2003,1753,1364,949,547,596,1265,1315,1381,1477,1418,855,435,573,512,0,217,402,505,831,1569,1254,3938,7712,6698,4865,5278,4063,915,570,712,614,238,302,408,428,401,322,248,149,144,321,341,319,265,147,98,123,244,198,205,167,127,123
"208",8265,1109,1123,1092,869,593,650,1129,1221,813,533,446,293,324,443,315,389,482,540,258,562,1362,829,1,115,132,181,280,493,411,1233,2470,2172,1616,1668,3784,4331,2611,3561,3157,1464,1840,3168,2759,2384,1649,1253,694,703,1559,1617,1433,1144,523,349,361,734,660,617,600,502,700
"209",8114,1138,1184,1096,897,912,1080,1465,1648,1680,1960,1700,1344,1433,2293,1982,1515,1090,1036,786,1024,1775,1146,0,465,821,624,1006,1477,1431,2103,3442,3089,2303,2652,2080,1436,902,1132,1047,465,505,871,817,899,751,580,547,537,663,592,627,549,324,299,237,477,395,476,386,359,224
"210",7976,1243,1176,1053,865,871,1105,1558,1862,1141,410,337,215,211,427,331,401,479,447,363,245,371,375,1,318,635,576,800,1241,1101,1819,2840,2514,1969,2135,2302,2507,1598,1906,1861,673,700,1311,1151,1148,873,643,652,558,771,677,728,618,357,227,179,399,329,390,332,338,151
"211",7976,1157,1169,1113,889,992,1070,926,472,404,434,380,294,299,539,454,411,405,385,269,443,757,477,0,183,391,340,488,705,709,1116,1736,1483,1158,1222,1798,2334,1520,1802,1797,1163,1297,2474,2172,2217,1760,1323,1220,1231,1613,1429,1429,1262,966,896,774,1621,1286,1592,1514,1207,732
"212",7964,1150,1149,1048,887,917,1022,1024,700,625,700,667,551,646,856,677,1007,1391,1239,946,982,1596,1053,1,304,468,412,607,916,932,1329,2190,1914,1448,1539,1861,2059,1329,1578,1566,1052,1125,2206,1896,1994,1400,1093,998,943,1230,1129,1193,1042,735,647,606,1164,914,1127,1088,924,451
"213",6981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5433,6,15285,20397,22236,24999,27718,23298,12811,2456,2953,3036,2963,2541,4681,5050,4903,4849,4660,4626,4662,4805,5046,4888,4719,5185,5120,5221,4691,4972,5354,4882,5192,5217,4975,4918,5419,5665,5065,5765
"214",6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,3,9991,6156,6700,7504,8336,7017,3821,761,824,904,871,963,3315,3394,3519,3281,3476,3373,3478,3507,3437,3038,2950,3168,3074,3154,2966,3087,3253,3254,4028,4123,3903,3883,4114,4552,3934,4652
"215",7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357,13,11188,10438,11352,12885,14081,12018,6515,1315,1494,1530,1576,1391,3358,3349,3464,3344,3580,3619,3701,3681,4188,4696,4311,4776,4581,4695,4357,4731,4990,4661,4874,5177,4666,4699,5190,5656,4934,5258
"216",7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7265,12,17938,6490,7238,7940,8929,7500,3951,841,908,937,974,1283,5087,5288,5133,5106,5570,5493,5517,5704,5333,4450,4194,4546,4583,4413,4154,4405,4748,4937,5806,5967,5454,5345,6035,6186,5572,5433
"217",12819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11737,21,30288,28355,24669,31977,33535,32041,14140,3729,3733,3789,3812,3833,11200,11122,11071,10364,12214,11598,11979,11902,10987,11876,11849,11780,11301,12427,12511,12954,13458,12756,12305,12988,10829,10986,12511,10877,10875,11738
"218",13045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657,12,23906,42735,36846,47929,50080,48361,21245,5366,5738,5552,5816,4861,9267,9342,9402,9080,10674,9912,10135,10262,9903,11282,11200,11061,10470,11732,11543,12246,12379,11817,11261,11854,10285,10275,11655,9962,9853,11084
"219",13072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304,31,25307,17275,14999,19388,20453,19373,8496,2195,2392,2313,2294,2332,6985,7020,6926,6563,8107,7299,7679,7821,6944,7342,7491,7335,7133,7576,7893,8080,8147,8600,8880,9542,8191,8155,9354,7992,8031,8035
"220",13108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9626,19,22338,13116,11406,14772,15161,14793,6649,1691,1763,1681,1743,2631,13410,13452,13470,12856,13164,12317,12695,12705,11144,10591,10750,10468,10061,11031,11252,11920,12028,12029,12651,13497,11176,11416,12961,11347,11172,11446
"221",15106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14864,29,31331,14493,14683,16590,17814,15548,8045,1633,1651,1615,1713,2164,8276,8592,7648,7916,8975,8868,8918,8964,8548,8608,8160,8795,8332,8946,8211,8026,7500,6648,6134,6241,7216,6991,7208,6478,6452,6840
"222",14795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12238,20,29059,14569,14641,16533,17853,15281,8075,1565,1728,1605,1651,2462,10702,11126,9972,10059,8589,8955,9111,9170,8686,8324,8084,8933,8465,8797,7989,8100,7299,6636,5982,6251,7253,7020,7207,6542,6400,5966
"223",14956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9770,13,22005,18898,19155,21486,23349,20063,10436,2071,2196,2210,2246,2669,9842,10186,9247,9646,10569,10661,10993,10987,10491,10388,9913,10624,9980,10935,9633,9930,8704,9935,11172,11690,13268,12793,13102,12046,12074,11527
"224",14912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15139,31,41338,63438,64070,72393,78213,67113,35474,7174,7241,7298,7550,6268,10908,10862,9927,10192,9913,10093,10283,10243,9670,9434,8928,9771,9536,10068,9069,8866,8085,8291,8651,8903,10210,10093,10106,9305,8933,8074
"225",117184,20733,19933,18821,25254,21588,23112,24467,11483,14131,20162,20080,15789,17884,25436,23865,21454,15754,13526,10630,30255,54815,39885,3,12240,28765,21307,29786,37620,30231,2523,409,433,364,360,568,23976,24050,24344,21829,20470,7537,23826,21908,28069,33261,28140,21425,24864,32362,33541,34216,38970,26513,17249,20642,23863,26540,26501,27311,27253,28998
"226",116909,20997,20031,18793,25783,21338,22917,30413,26906,27413,32319,28430,21239,23676,20245,9442,9650,8971,7625,6092,7160,10583,8981,5,3714,6035,4689,6278,8115,6439,574,89,111,56,79,130,4953,5069,5220,4584,5031,1866,5753,5168,7232,9184,7874,5942,6797,9066,9393,9556,10748,8076,5881,6884,8100,9044,8870,9050,9104,7790
"227",116163,20632,20013,18883,25492,21628,22797,29399,24354,25334,30869,29682,23686,26255,22827,10552,9354,6764,5838,4499,13697,25272,18639,1,3927,6110,4725,6303,8110,6479,537,72,92,91,78,134,6903,7055,7121,6330,7987,3054,9363,8629,17698,27347,23470,17774,20447,27037,27812,28537,32081,27583,22088,26753,30929,34159,33905,34892,33549,17080
"228",116566,20764,19931,18557,25445,21326,22914,44370,64879,50877,35769,24036,15076,17313,62581,88473,90034,81704,69082,54596,38518,42900,47406,23,36894,61143,45735,63529,81299,64574,5424,931,890,806,751,1095,26902,27121,27396,24632,28901,10784,33284,30485,38264,44725,38058,28577,33017,43312,45069,45844,53035,55847,51298,61454,70082,78462,77877,80087,79919,77606
"229",234637,36318,38235,36217,47558,38024,43304,67126,56471,65599,80350,76527,67402,74807,127001,113789,87962,76283,62368,47789,65511,112701,96794,36,37120,45049,28820,43752,64493,59936,5305,1074,1054,1073,1068,936,36244,35150,36387,36967,37292,22260,45687,40210,56400,71841,62897,39157,45896,73125,77159,72542,76858,49025,28875,32176,44413,45952,44050,40463,39387,34576
"230",234281,36559,37969,36140,47364,37748,43466,67505,23606,13377,13271,10995,9189,10138,19473,19127,18163,22109,18371,13783,14311,21920,18513,2,8648,16540,10536,15793,23355,21840,1938,389,372,363,338,366,15382,15374,15955,16122,16550,9926,20184,17495,25169,31643,27716,17201,20085,31890,33976,31921,33488,20902,11973,13237,18339,18693,17811,16681,15850,10020
"231",235017,36116,38131,36136,47836,37361,43112,67058,118206,114561,93415,66325,49627,54728,110735,111626,100729,113233,93570,70304,40889,43288,48075,23,47017,106482,68211,103484,150942,142144,12425,2514,2511,2374,2333,1956,14111,13711,14343,14422,15131,8947,18324,15992,28793,42845,37371,23793,27505,43713,46739,43573,45924,42413,32725,35925,49691,51267,49030,44697,42303,17870
"232",233766,36233,37915,35825,47081,37578,42829,66925,71595,57384,35833,29505,24183,26253,36578,27300,27031,34593,28230,21315,50307,96476,76544,13,24126,36883,23624,35359,52764,49419,4302,880,832,864,827,957,90879,88577,91890,92763,81116,48645,98209,85851,115797,140636,122520,76266,89793,142167,151628,141575,150434,130613,97299,107059,148214,153704,146662,134946,129884,102132
"233",276438,44714,44346,42404,52942,45686,50264,85895,94280,116519,150580,124195,93256,106073,174352,173598,135349,97172,73613,50770,64173,118497,98863,28,44444,76328,55099,76809,106691,84273,7963,1155,1269,1251,1179,1318,27515,28467,26137,24301,19157,9566,23589,21214,29307,36703,30613,20966,24814,35829,36276,29761,25275,25488,19374,23218,34047,34946,29931,27285,23016,10544
"234",276164,45179,44029,42150,53037,45853,50011,98731,127410,89609,28158,21616,15836,17802,28498,27969,32451,39845,30551,20954,16426,24433,31114,18,34898,65563,47264,66275,91075,71550,6824,980,1090,1017,1060,1105,37519,38827,35682,33017,26783,13242,33286,29554,39429,46969,39412,26937,31973,45692,46185,37762,32555,28125,19507,23133,34494,34532,29791,27296,23464,16934
"235",274788,45524,43886,42167,53268,46156,49929,61248,26556,28512,30761,26824,20881,23446,39869,40031,34963,31449,23818,16242,27397,54663,42687,12,17079,34823,25159,35411,47813,38040,3639,548,588,584,556,630,38090,39143,35509,33461,29167,14741,35951,32490,76658,125031,105101,71519,86054,120978,124078,101532,86885,76044,52913,62782,93177,94573,81158,73658,66027,80807
"236",274587,44589,43841,42389,53110,45563,50255,68793,47154,48134,48992,50868,42573,48901,72624,68178,86942,117038,89270,61052,62472,105698,84673,30,28748,41374,29722,42026,57530,44876,4501,598,656,699,657,814,41948,43089,39379,37705,51971,26024,64175,57492,58280,52032,43355,30253,35662,50356,51328,42334,36168,52332,47226,56480,83281,84720,72140,65358,55636,22279
"237",37579,6084,5916,5608,5194,3205,3568,4598,1826,2310,3502,3428,2490,2670,4493,4293,3616,2604,2137,1476,4279,8630,6416,4,2422,4696,3127,4082,6374,5001,1376,1853,1819,1228,1377,5544,5875,5506,4949,4329,2874,1112,5753,5001,5359,5123,4015,2775,3059,5171,4800,4792,4849,3969,2657,2888,4768,4629,4543,4606,4586,3342
"238",37402,6101,5837,5667,5059,3110,3511,5686,4787,4931,5565,4844,3424,3555,3601,1490,1519,1499,1250,948,1017,1773,1548,2,699,900,697,830,1305,1083,301,385,373,239,298,1828,3085,2891,2560,2245,1516,566,2790,2528,2479,2342,1796,1274,1459,2464,2232,2200,2215,1517,826,951,1495,1496,1431,1473,1341,1144
"239",37548,5998,5842,5734,5223,3197,3590,5556,4304,4418,5067,4811,3601,3665,3809,1732,1485,1167,972,678,1919,3928,3049,1,878,975,692,825,1373,1080,273,378,361,257,296,1848,3102,3064,2657,2460,1984,733,3821,3320,3782,3996,3136,2146,2511,4025,3821,3699,3784,3680,2688,2889,4683,4626,4547,4696,4278,2063
"240",37404,5960,5944,5696,5035,3204,3572,8181,11933,9174,6296,4426,2716,2810,9991,13905,13785,13729,11932,8306,5882,7685,8122,15,7243,9182,6462,8185,12931,10144,2934,3833,3664,2568,2687,9682,8013,7416,6925,6073,4141,1445,7878,6986,7171,6613,5262,3714,4119,6850,6258,6205,6250,6128,4514,4956,7781,7934,7676,7754,7563,7397
"241",60653,9762,9407,9286,8061,5085,5530,10612,8348,9284,10984,11047,7993,8800,16630,17015,12773,8939,7837,4900,7487,15554,13290,14,6468,5955,3808,5082,9544,8598,2376,2920,2544,1718,1910,8050,9635,8745,8237,7739,5254,2022,9269,7789,7862,7572,5949,3620,4189,7533,7166,6958,6690,6203,3959,4594,8554,8228,8311,8027,7254,4590
"242",60353,9672,9537,9380,8344,5002,5525,10656,3370,1880,1914,1774,1267,1470,2816,3074,2754,2912,2504,1527,1738,3423,2841,2,1688,2421,1524,2140,3837,3524,1044,1188,1054,687,809,3823,5196,4697,4554,4300,3209,1195,5650,4710,5448,5980,4732,2896,3361,6083,5782,5493,5394,4389,2466,2800,5268,5186,5239,4897,4506,2608
"243",60511,9730,9698,9467,8287,4978,5505,10577,17005,16339,12950,10499,6933,7395,13244,13222,13258,15526,13138,8209,4448,5266,5789,8,7843,14093,8640,12216,22821,20317,5685,6595,6145,4085,4465,12243,3113,2931,2833,2528,1668,670,3042,2547,3236,3895,3160,1794,2143,3931,3643,3556,3474,3019,1772,1969,3700,3534,3752,3499,3248,2164
"244",60402,9880,9531,9205,8177,4977,5680,10324,9596,8022,5686,4509,2863,3057,4560,3595,3870,4684,4098,2508,5896,12953,10576,5,4145,4546,2757,3951,7347,6593,1863,2230,2011,1324,1459,10096,17373,15655,14874,13883,9103,3305,15140,12865,10814,8592,6911,4114,4910,8590,8108,8015,7652,6955,4147,4871,8994,8765,8961,8462,7787,6583
"245",78088,12727,12392,11134,9567,5861,6608,13392,14842,16937,21810,18893,12003,12737,25807,24640,18483,12743,10250,6022,7767,15949,13772,7,7798,9882,6280,8789,14398,11094,2931,3728,3436,2410,2681,7773,4805,4391,3950,3644,2382,994,4693,4190,4043,3646,2913,1842,2068,3835,3550,3087,2962,2582,1595,1865,3523,3278,2927,2873,2499,1454
"246",78130,12590,12437,11155,9629,5888,6496,14938,19823,13234,4881,3741,2224,2381,4281,3778,4048,5424,4353,2578,2183,3718,4558,14,6575,9409,5893,8438,13297,10288,2699,3611,3339,2341,2580,8879,9477,8945,7933,7152,3028,1358,6024,5277,4878,4180,3400,2043,2413,4451,4047,3572,3451,2600,1354,1588,3022,2746,2549,2415,2233,1364
"247",78320,12718,12177,11186,9496,5924,6603,9593,4097,3931,4141,3773,2404,2541,5505,5411,4844,4567,3725,2202,3740,8272,6457,5,2881,5338,3432,4944,8077,5757,1495,2026,1928,1287,1505,6453,9249,8679,7825,7004,5104,2154,10013,8821,9357,9093,7334,4529,5268,9803,8667,7851,7561,7764,5266,6002,11118,10414,9482,9237,8149,6396
"248",78460,12709,12292,11010,9519,5876,6709,10484,6995,6541,6892,7482,5629,6001,10096,7758,10442,15553,12776,7549,7230,13217,11051,12,5397,5518,3503,4755,7757,6007,1593,2051,1882,1355,1432,6058,8347,7649,7035,6302,5497,2265,10885,9278,9671,9120,7275,4405,5298,9642,8789,7824,7503,6562,4224,4936,9068,8504,7632,7307,6427,4264
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931,2828,1822,906,1012,1975,1972,1627,1848,1629,1152,1501,3006,2531,0,0,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13668,2180,1456,733,782,1611,1535,1455,1474,1339,1032,1336,2606,2195,2,1,1,1
"251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15260,2491,1691,810,897,1681,1781,1490,1652,1283,923,1103,2401,1966,0,0,0,0
"252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18759,3225,2084,1045,1123,2308,2226,1843,2236,1881,1260,1605,3211,2734,0,0,0,0
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97159,19694,9093,3538,5134,10632,3771,9165,10215,8909,6444,7959,13614,7489,1,1,0,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86327,17610,8123,3070,4704,9572,3563,8250,9058,8126,6332,7635,13276,7221,1,0,0,0
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69481,14166,6471,2576,3684,7808,2750,6587,7235,8942,8904,10899,18702,10199,0,0,0,0
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105232,18926,8448,3281,4779,10175,3799,8919,9725,9513,7896,9787,16956,9012,1,0,1,0
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191639,53120,23733,10343,13205,38869,33733,25781,29029,48451,32456,31556,70440,58451,24,10,3,2
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190702,53794,23971,10584,13242,38718,33540,25795,29551,43151,27044,26654,58435,47986,22,6,3,2
"259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196365,62410,28036,12303,15520,45943,38927,30221,34604,59949,42201,42140,91233,76391,37,13,11,5
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198998,62573,27804,12169,15555,45110,39322,29803,34148,57559,38994,38549,85142,69940,35,9,10,7
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19878,3173,3073,2989,2952,3128,3157,3516,3230,2893,2456,1257,1238,1742,0,0,1,1
"262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,2702,2598,2533,2417,2696,2678,2891,2667,2586,1947,1027,978,1393,0,0,0,0
"263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17937,3145,3039,2990,2921,3098,2992,3276,2973,2779,1777,923,838,1139,0,0,0,0
