"","Mh101","Mh102","Mh103","Mh104","Mh105","Mh106","Mh107","Mh108","Mh109","Mh110","Mh111","Mh112","Mh113","Mh114","Mh115","Mh116","Mh117","Mh118","Mh119","Mh120","Mh121","Mh122","Mh123","Mh124","Mh125","Mh126","Mh127","Mh128","Mh129","Mh130","Mh131","Mh132","Mh133","Mh134","Mh135","Mh136","Mh137","Mh138","Mh139","Mh140","Mh141","Mh142","Mh143","Mh144","Mh145","Mh146","Mh147","Mh148","Mh149","Mh150","Mh151","Mh152","Mh153","Mh154","Mh155","Mh156","Mh157","Mh158","Mh159","Mh160","Mh161","Mh162"
"169",248328,39344,37826,35696,25904,14096,16077,33299,31188,27270,23093,20697,12154,14646,31490,29782,27136,26598,21979,11538,14443,31649,25495,8,11365,15790,9388,13698,31943,26274,12592,18046,16340,10549,11290,62040,53044,39239,45906,41047,23477,6563,46226,44292,37802,29046,22818,12101,15422,29074,26657,24436,22351,17851,10936,12961,26387,25359,25375,23852,18938,13536
"170",248328,39344,37826,35696,25904,14096,16077,33299,31188,27270,23093,20697,12154,14646,31490,29782,27136,26598,21979,11538,14443,31649,25495,8,11365,15790,9388,13698,31943,26274,12592,18046,16340,10549,11290,62040,53044,39239,45906,41047,23477,6563,46226,44292,37802,29046,22818,12101,15422,29074,26657,24436,22351,17851,10936,12961,26387,25359,25375,23852,18938,13536
"171",248328,39344,37826,35696,25904,14096,16077,33299,31188,27270,23093,20697,12154,14646,31490,29782,27136,26598,21979,11538,14443,31649,25495,8,11365,15790,9388,13698,31943,26274,12592,18046,16340,10549,11290,62040,53044,39239,45906,41047,23477,6563,46226,44292,37802,29046,22818,12101,15422,29074,26657,24436,22351,17851,10936,12961,26387,25359,25375,23852,18938,13536
"172",248328,39344,37826,35696,25904,14096,16077,33299,31188,27270,23093,20697,12154,14646,31490,29782,27136,26598,21979,11538,14443,31649,25495,8,11365,15790,9388,13698,31943,26274,12592,18046,16340,10549,11290,62040,53044,39239,45906,41047,23477,6563,46226,44292,37802,29046,22818,12101,15422,29074,26657,24436,22351,17851,10936,12961,26387,25359,25375,23852,18938,13536
"173",269666,43176,44012,37002,31051,18474,21189,40497,37348,33287,30219,25859,16299,18977,36830,32263,30871,29658,27775,15234,18945,35540,28483,5,12328,19207,13547,19523,38008,40106,39430,71013,63353,42908,47382,58949,54240,46218,46096,43291,23194,38003,48335,36291,42382,32340,26210,14020,14464,33789,32582,34013,32603,22487,12258,14291,28793,24611,32814,25599,29583,17361
"174",269666,43176,44012,37002,31051,18474,21189,40497,37348,33287,30219,25859,16299,18977,36830,32263,30871,29658,27775,15234,18945,35540,28483,5,12328,19207,13547,19523,38008,40106,39430,71013,63353,42908,47382,58949,54240,46218,46096,43291,23194,38003,48335,36291,42382,32340,26210,14020,14464,33789,32582,34013,32603,22487,12258,14291,28793,24611,32814,25599,29583,17361
"175",269666,43176,44012,37002,31051,18474,21189,40497,37348,33287,30219,25859,16299,18977,36830,32263,30871,29658,27775,15234,18945,35540,28483,5,12328,19207,13547,19523,38008,40106,39430,71013,63353,42908,47382,58949,54240,46218,46096,43291,23194,38003,48335,36291,42382,32340,26210,14020,14464,33789,32582,34013,32603,22487,12258,14291,28793,24611,32814,25599,29583,17361
"176",269666,43176,44012,37002,31051,18474,21189,40497,37348,33287,30219,25859,16299,18977,36830,32263,30871,29658,27775,15234,18945,35540,28483,5,12328,19207,13547,19523,38008,40106,39430,71013,63353,42908,47382,58949,54240,46218,46096,43291,23194,38003,48335,36291,42382,32340,26210,14020,14464,33789,32582,34013,32603,22487,12258,14291,28793,24611,32814,25599,29583,17361
"177",649498,95407,102677,97929,94388,90043,98669,96500,97446,96444,97564,90090,94586,91018,99150,97923,99646,90173,88080,89814,95872,93139,111082,157,144756,194791,135173,209338,208286,193075,35931,24367,15876,25517,25403,18740,34190,31934,29196,27994,27291,38712,29490,31764,48451,60633,59878,78548,95076,107613,99743,107658,106232,98752,73782,90323,109925,106918,96394,67150,107583,96047
"178",649498,95407,102677,97929,94388,90043,98669,96500,97446,96444,97564,90090,94586,91018,99150,97923,99646,90173,88080,89814,95872,93139,111082,157,144756,194791,135173,209338,208286,193075,35931,24367,15876,25517,25403,18740,34190,31934,29196,27994,27291,38712,29490,31764,48451,60633,59878,78548,95076,107613,99743,107658,106232,98752,73782,90323,109925,106918,96394,67150,107583,96047
"179",649498,95407,102677,97929,94388,90043,98669,96500,97446,96444,97564,90090,94586,91018,99150,97923,99646,90173,88080,89814,95872,93139,111082,157,144756,194791,135173,209338,208286,193075,35931,24367,15876,25517,25403,18740,34190,31934,29196,27994,27291,38712,29490,31764,48451,60633,59878,78548,95076,107613,99743,107658,106232,98752,73782,90323,109925,106918,96394,67150,107583,96047
"180",649498,95407,102677,97929,94388,90043,98669,96500,97446,96444,97564,90090,94586,91018,99150,97923,99646,90173,88080,89814,95872,93139,111082,157,144756,194791,135173,209338,208286,193075,35931,24367,15876,25517,25403,18740,34190,31934,29196,27994,27291,38712,29490,31764,48451,60633,59878,78548,95076,107613,99743,107658,106232,98752,73782,90323,109925,106918,96394,67150,107583,96047
"181",1037069,145720,158045,150813,143489,129626,147901,156529,153365,149524,153129,133777,136048,134124,156595,148738,146845,138695,137072,128656,131040,143417,183944,231,213149,278523,183809,289573,322834,339180,67054,46704,51500,45114,44275,37337,49103,55128,55816,58181,51870,69982,53862,52686,75106,74267,93564,106063,126481,162003,150838,159376,155260,138690,95490,114741,163673,160948,161666,160585,144784,127832
"182",1037069,145720,158045,150813,143489,129626,147901,156529,153365,149524,153129,133777,136048,134124,156595,148738,146845,138695,137072,128656,131040,143417,183944,231,213149,278523,183809,289573,322834,339180,67054,46704,51500,45114,44275,37337,49103,55128,55816,58181,51870,69982,53862,52686,75106,74267,93564,106063,126481,162003,150838,159376,155260,138690,95490,114741,163673,160948,161666,160585,144784,127832
"183",1037069,145720,158045,150813,143489,129626,147901,156529,153365,149524,153129,133777,136048,134124,156595,148738,146845,138695,137072,128656,131040,143417,183944,231,213149,278523,183809,289573,322834,339180,67054,46704,51500,45114,44275,37337,49103,55128,55816,58181,51870,69982,53862,52686,75106,74267,93564,106063,126481,162003,150838,159376,155260,138690,95490,114741,163673,160948,161666,160585,144784,127832
"184",1037069,145720,158045,150813,143489,129626,147901,156529,153365,149524,153129,133777,136048,134124,156595,148738,146845,138695,137072,128656,131040,143417,183944,231,213149,278523,183809,289573,322834,339180,67054,46704,51500,45114,44275,37337,49103,55128,55816,58181,51870,69982,53862,52686,75106,74267,93564,106063,126481,162003,150838,159376,155260,138690,95490,114741,163673,160948,161666,160585,144784,127832
"185",1441841,220428,228998,210039,190406,175393,194315,205295,205890,200173,198163,194085,182229,175308,196068,199980,195698,201636,180072,173224,174323,201631,239639,354,307006,386754,249206,352894,367206,317274,25387,15724,19086,16299,15623,36572,58728,56425,56392,50495,50836,23867,60775,63219,94749,112033,113835,118546,146041,183178,172800,165243,168624,168962,119342,142369,192625,183478,163531,158466,139422,119925
"186",1441841,220428,228998,210039,190406,175393,194315,205295,205890,200173,198163,194085,182229,175308,196068,199980,195698,201636,180072,173224,174323,201631,239639,354,307006,386754,249206,352894,367206,317274,25387,15724,19086,16299,15623,36572,58728,56425,56392,50495,50836,23867,60775,63219,94749,112033,113835,118546,146041,183178,172800,165243,168624,168962,119342,142369,192625,183478,163531,158466,139422,119925
"187",1441841,220428,228998,210039,190406,175393,194315,205295,205890,200173,198163,194085,182229,175308,196068,199980,195698,201636,180072,173224,174323,201631,239639,354,307006,386754,249206,352894,367206,317274,25387,15724,19086,16299,15623,36572,58728,56425,56392,50495,50836,23867,60775,63219,94749,112033,113835,118546,146041,183178,172800,165243,168624,168962,119342,142369,192625,183478,163531,158466,139422,119925
"188",1441841,220428,228998,210039,190406,175393,194315,205295,205890,200173,198163,194085,182229,175308,196068,199980,195698,201636,180072,173224,174323,201631,239639,354,307006,386754,249206,352894,367206,317274,25387,15724,19086,16299,15623,36572,58728,56425,56392,50495,50836,23867,60775,63219,94749,112033,113835,118546,146041,183178,172800,165243,168624,168962,119342,142369,192625,183478,163531,158466,139422,119925
"189",63373,9841,9676,9059,7345,4428,5046,8760,8579,8156,7712,6918,4418,5296,8903,8402,8394,7194,6490,3759,4446,7503,6394,6,4182,5199,3492,5304,8592,7853,6765,10272,9092,6294,6985,10786,9847,9196,7883,7800,4730,5678,9453,8953,8002,7282,6022,4491,4825,8109,7266,7273,8316,6897,4434,4998,8665,8384,7990,8325,7233,5396
"190",63373,9841,9676,9059,7345,4428,5046,8760,8579,8156,7712,6918,4418,5296,8903,8402,8394,7194,6490,3759,4446,7503,6394,6,4182,5199,3492,5304,8592,7853,6765,10272,9092,6294,6985,10786,9847,9196,7883,7800,4730,5678,9453,8953,8002,7282,6022,4491,4825,8109,7266,7273,8316,6897,4434,4998,8665,8384,7990,8325,7233,5396
"191",63373,9841,9676,9059,7345,4428,5046,8760,8579,8156,7712,6918,4418,5296,8903,8402,8394,7194,6490,3759,4446,7503,6394,6,4182,5199,3492,5304,8592,7853,6765,10272,9092,6294,6985,10786,9847,9196,7883,7800,4730,5678,9453,8953,8002,7282,6022,4491,4825,8109,7266,7273,8316,6897,4434,4998,8665,8384,7990,8325,7233,5396
"192",63373,9841,9676,9059,7345,4428,5046,8760,8579,8156,7712,6918,4418,5296,8903,8402,8394,7194,6490,3759,4446,7503,6394,6,4182,5199,3492,5304,8592,7853,6765,10272,9092,6294,6985,10786,9847,9196,7883,7800,4730,5678,9453,8953,8002,7282,6022,4491,4825,8109,7266,7273,8316,6897,4434,4998,8665,8384,7990,8325,7233,5396
"193",113911,17624,17599,17010,14076,8172,9244,17578,16481,14631,13842,10516,7384,8013,15217,15019,14726,13002,11563,6584,7587,15067,12655,12,7233,10556,6787,9051,17129,18161,11905,16959,9992,9994,10743,13877,15580,15052,13757,13374,7252,9051,14260,12864,12285,10829,9548,6190,6725,12741,11744,11382,12512,10403,5812,6264,12694,12025,11304,8575,9870,6156
"194",113911,17624,17599,17010,14076,8172,9244,17578,16481,14631,13842,10516,7384,8013,15217,15019,14726,13002,11563,6584,7587,15067,12655,12,7233,10556,6787,9051,17129,18161,11905,16959,9992,9994,10743,13877,15580,15052,13757,13374,7252,9051,14260,12864,12285,10829,9548,6190,6725,12741,11744,11382,12512,10403,5812,6264,12694,12025,11304,8575,9870,6156
"195",113911,17624,17599,17010,14076,8172,9244,17578,16481,14631,13842,10516,7384,8013,15217,15019,14726,13002,11563,6584,7587,15067,12655,12,7233,10556,6787,9051,17129,18161,11905,16959,9992,9994,10743,13877,15580,15052,13757,13374,7252,9051,14260,12864,12285,10829,9548,6190,6725,12741,11744,11382,12512,10403,5812,6264,12694,12025,11304,8575,9870,6156
"196",113911,17624,17599,17010,14076,8172,9244,17578,16481,14631,13842,10516,7384,8013,15217,15019,14726,13002,11563,6584,7587,15067,12655,12,7233,10556,6787,9051,17129,18161,11905,16959,9992,9994,10743,13877,15580,15052,13757,13374,7252,9051,14260,12864,12285,10829,9548,6190,6725,12741,11744,11382,12512,10403,5812,6264,12694,12025,11304,8575,9870,6156
"197",141465,20737,21551,19806,16132,9720,10793,19703,19196,17317,16504,13798,9238,10769,19540,17779,16465,14575,13449,7757,8946,15970,14147,21,8312,11402,7472,11400,19632,18054,11927,16262,13365,9490,10319,16428,15064,14573,13188,12454,7396,8727,14881,14480,12614,11541,9192,6362,6981,12360,10924,10725,12063,8942,5436,5857,12451,11716,10668,10958,9131,6097
"198",141465,20737,21551,19806,16132,9720,10793,19703,19196,17317,16504,13798,9238,10769,19540,17779,16465,14575,13449,7757,8946,15970,14147,21,8312,11402,7472,11400,19632,18054,11927,16262,13365,9490,10319,16428,15064,14573,13188,12454,7396,8727,14881,14480,12614,11541,9192,6362,6981,12360,10924,10725,12063,8942,5436,5857,12451,11716,10668,10958,9131,6097
"199",141465,20737,21551,19806,16132,9720,10793,19703,19196,17317,16504,13798,9238,10769,19540,17779,16465,14575,13449,7757,8946,15970,14147,21,8312,11402,7472,11400,19632,18054,11927,16262,13365,9490,10319,16428,15064,14573,13188,12454,7396,8727,14881,14480,12614,11541,9192,6362,6981,12360,10924,10725,12063,8942,5436,5857,12451,11716,10668,10958,9131,6097
"200",141465,20737,21551,19806,16132,9720,10793,19703,19196,17317,16504,13798,9238,10769,19540,17779,16465,14575,13449,7757,8946,15970,14147,21,8312,11402,7472,11400,19632,18054,11927,16262,13365,9490,10319,16428,15064,14573,13188,12454,7396,8727,14881,14480,12614,11541,9192,6362,6981,12360,10924,10725,12063,8942,5436,5857,12451,11716,10668,10958,9131,6097
"201",19796,2982,2876,2444,2065,1154,1307,2303,2524,2104,1721,1384,984,1101,2034,1972,1945,1677,1486,811,898,1900,1452,1,404,748,573,819,1837,2036,3724,6615,3739,4667,5070,5179,5448,3816,4248,3705,2123,2423,4520,4501,3518,2847,1860,1404,1352,2376,2325,2422,2463,1509,1160,1245,2339,2219,2214,1669,2071,1428
"202",19796,2982,2876,2444,2065,1154,1307,2303,2524,2104,1721,1384,984,1101,2034,1972,1945,1677,1486,811,898,1900,1452,1,404,748,573,819,1837,2036,3724,6615,3739,4667,5070,5179,5448,3816,4248,3705,2123,2423,4520,4501,3518,2847,1860,1404,1352,2376,2325,2422,2463,1509,1160,1245,2339,2219,2214,1669,2071,1428
"203",19796,2982,2876,2444,2065,1154,1307,2303,2524,2104,1721,1384,984,1101,2034,1972,1945,1677,1486,811,898,1900,1452,1,404,748,573,819,1837,2036,3724,6615,3739,4667,5070,5179,5448,3816,4248,3705,2123,2423,4520,4501,3518,2847,1860,1404,1352,2376,2325,2422,2463,1509,1160,1245,2339,2219,2214,1669,2071,1428
"204",19796,2982,2876,2444,2065,1154,1307,2303,2524,2104,1721,1384,984,1101,2034,1972,1945,1677,1486,811,898,1900,1452,1,404,748,573,819,1837,2036,3724,6615,3739,4667,5070,5179,5448,3816,4248,3705,2123,2423,4520,4501,3518,2847,1860,1404,1352,2376,2325,2422,2463,1509,1160,1245,2339,2219,2214,1669,2071,1428
"205",33239,4572,4650,4459,3433,2287,2633,4447,4568,3744,3116,2615,1680,1854,3497,3383,3141,3109,3053,1767,1857,3950,2785,2,508,802,1000,1627,2966,2401,7528,14702,12823,9428,10076,12785,9810,6067,8042,7212,3828,4731,7997,7235,6158,4278,3190,1800,1792,4178,4191,3930,2953,1737,1297,1352,2953,2413,2402,2151,1709,1314
"206",33239,4572,4650,4459,3433,2287,2633,4447,4568,3744,3116,2615,1680,1854,3497,3383,3141,3109,3053,1767,1857,3950,2785,2,508,802,1000,1627,2966,2401,7528,14702,12823,9428,10076,12785,9810,6067,8042,7212,3828,4731,7997,7235,6158,4278,3190,1800,1792,4178,4191,3930,2953,1737,1297,1352,2953,2413,2402,2151,1709,1314
"207",33239,4572,4650,4459,3433,2287,2633,4447,4568,3744,3116,2615,1680,1854,3497,3383,3141,3109,3053,1767,1857,3950,2785,2,508,802,1000,1627,2966,2401,7528,14702,12823,9428,10076,12785,9810,6067,8042,7212,3828,4731,7997,7235,6158,4278,3190,1800,1792,4178,4191,3930,2953,1737,1297,1352,2953,2413,2402,2151,1709,1314
"208",33239,4572,4650,4459,3433,2287,2633,4447,4568,3744,3116,2615,1680,1854,3497,3383,3141,3109,3053,1767,1857,3950,2785,2,508,802,1000,1627,2966,2401,7528,14702,12823,9428,10076,12785,9810,6067,8042,7212,3828,4731,7997,7235,6158,4278,3190,1800,1792,4178,4191,3930,2953,1737,1297,1352,2953,2413,2402,2151,1709,1314
"209",32030,4688,4678,4310,3538,3692,4277,4973,4682,3850,3504,3084,2404,2589,4115,3444,3334,3365,3107,2364,2694,4499,3051,2,1270,2315,1952,2901,4339,4173,6367,10208,9000,6878,7548,8041,8336,5349,6418,6271,3353,3627,6862,6036,6258,4784,3639,3417,3269,4277,3827,3977,3471,2382,2069,1796,3661,2924,3585,3320,2828,1558
"210",32030,4688,4678,4310,3538,3692,4277,4973,4682,3850,3504,3084,2404,2589,4115,3444,3334,3365,3107,2364,2694,4499,3051,2,1270,2315,1952,2901,4339,4173,6367,10208,9000,6878,7548,8041,8336,5349,6418,6271,3353,3627,6862,6036,6258,4784,3639,3417,3269,4277,3827,3977,3471,2382,2069,1796,3661,2924,3585,3320,2828,1558
"211",32030,4688,4678,4310,3538,3692,4277,4973,4682,3850,3504,3084,2404,2589,4115,3444,3334,3365,3107,2364,2694,4499,3051,2,1270,2315,1952,2901,4339,4173,6367,10208,9000,6878,7548,8041,8336,5349,6418,6271,3353,3627,6862,6036,6258,4784,3639,3417,3269,4277,3827,3977,3471,2382,2069,1796,3661,2924,3585,3320,2828,1558
"212",32030,4688,4678,4310,3538,3692,4277,4973,4682,3850,3504,3084,2404,2589,4115,3444,3334,3365,3107,2364,2694,4499,3051,2,1270,2315,1952,2901,4339,4173,6367,10208,9000,6878,7548,8041,8336,5349,6418,6271,3353,3627,6862,6036,6258,4784,3639,3417,3269,4277,3827,3977,3471,2382,2069,1796,3661,2924,3585,3320,2828,1558
"213",28188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21017,34,54402,43481,47526,53328,59064,49833,27098,5373,6179,6407,6384,6178,16441,17081,17019,16580,17286,17111,17358,17697,18004,17072,16174,17675,17358,17483,16168,17195,18345,17734,19900,20484,18998,18845,20758,22059,19505,21108
"214",28188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21017,34,54402,43481,47526,53328,59064,49833,27098,5373,6179,6407,6384,6178,16441,17081,17019,16580,17286,17111,17358,17697,18004,17072,16174,17675,17358,17483,16168,17195,18345,17734,19900,20484,18998,18845,20758,22059,19505,21108
"215",28188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21017,34,54402,43481,47526,53328,59064,49833,27098,5373,6179,6407,6384,6178,16441,17081,17019,16580,17286,17111,17358,17697,18004,17072,16174,17675,17358,17483,16168,17195,18345,17734,19900,20484,18998,18845,20758,22059,19505,21108
"216",28188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21017,34,54402,43481,47526,53328,59064,49833,27098,5373,6179,6407,6384,6178,16441,17081,17019,16580,17286,17111,17358,17697,18004,17072,16174,17675,17358,17483,16168,17195,18345,17734,19900,20484,18998,18845,20758,22059,19505,21108
"217",52044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38324,83,101839,101481,87920,114066,119229,114568,50530,12981,13626,13335,13665,13657,40862,40936,40869,38863,44159,41126,42488,42690,38978,41091,41290,40644,38965,42766,43199,45200,46012,45202,45097,47881,40481,40832,46481,40178,39931,42303
"218",52044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38324,83,101839,101481,87920,114066,119229,114568,50530,12981,13626,13335,13665,13657,40862,40936,40869,38863,44159,41126,42488,42690,38978,41091,41290,40644,38965,42766,43199,45200,46012,45202,45097,47881,40481,40832,46481,40178,39931,42303
"219",52044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38324,83,101839,101481,87920,114066,119229,114568,50530,12981,13626,13335,13665,13657,40862,40936,40869,38863,44159,41126,42488,42690,38978,41091,41290,40644,38965,42766,43199,45200,46012,45202,45097,47881,40481,40832,46481,40178,39931,42303
"220",52044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38324,83,101839,101481,87920,114066,119229,114568,50530,12981,13626,13335,13665,13657,40862,40936,40869,38863,44159,41126,42488,42690,38978,41091,41290,40644,38965,42766,43199,45200,46012,45202,45097,47881,40481,40832,46481,40178,39931,42303
"221",59769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52011,93,123733,111398,112549,127002,137229,118005,62030,12443,12816,12728,13160,13563,39728,40766,36794,37813,38046,38577,39305,39364,37395,36754,35085,38123,36313,38746,34902,34922,31588,31510,31939,33085,37947,36897,37623,34371,33859,32407
"222",59769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52011,93,123733,111398,112549,127002,137229,118005,62030,12443,12816,12728,13160,13563,39728,40766,36794,37813,38046,38577,39305,39364,37395,36754,35085,38123,36313,38746,34902,34922,31588,31510,31939,33085,37947,36897,37623,34371,33859,32407
"223",59769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52011,93,123733,111398,112549,127002,137229,118005,62030,12443,12816,12728,13160,13563,39728,40766,36794,37813,38046,38577,39305,39364,37395,36754,35085,38123,36313,38746,34902,34922,31588,31510,31939,33085,37947,36897,37623,34371,33859,32407
"224",59769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52011,93,123733,111398,112549,127002,137229,118005,62030,12443,12816,12728,13160,13563,39728,40766,36794,37813,38046,38577,39305,39364,37395,36754,35085,38123,36313,38746,34902,34922,31588,31510,31939,33085,37947,36897,37623,34371,33859,32407
"225",466822,83126,79908,75054,101974,85880,91740,128649,127622,117755,119119,102228,75790,85128,131089,132332,130492,113193,96071,75817,89630,133570,114911,32,56775,102053,76456,105896,135144,107723,9058,1501,1526,1317,1268,1927,62734,63295,64081,57375,62389,23241,72226,66190,91263,114517,97542,73718,85125,111777,115815,118153,134834,118019,96516,115733,132974,148205,147153,151340,149825,131474
"226",466822,83126,79908,75054,101974,85880,91740,128649,127622,117755,119119,102228,75790,85128,131089,132332,130492,113193,96071,75817,89630,133570,114911,32,56775,102053,76456,105896,135144,107723,9058,1501,1526,1317,1268,1927,62734,63295,64081,57375,62389,23241,72226,66190,91263,114517,97542,73718,85125,111777,115815,118153,134834,118019,96516,115733,132974,148205,147153,151340,149825,131474
"227",466822,83126,79908,75054,101974,85880,91740,128649,127622,117755,119119,102228,75790,85128,131089,132332,130492,113193,96071,75817,89630,133570,114911,32,56775,102053,76456,105896,135144,107723,9058,1501,1526,1317,1268,1927,62734,63295,64081,57375,62389,23241,72226,66190,91263,114517,97542,73718,85125,111777,115815,118153,134834,118019,96516,115733,132974,148205,147153,151340,149825,131474
"228",466822,83126,79908,75054,101974,85880,91740,128649,127622,117755,119119,102228,75790,85128,131089,132332,130492,113193,96071,75817,89630,133570,114911,32,56775,102053,76456,105896,135144,107723,9058,1501,1526,1317,1268,1927,62734,63295,64081,57375,62389,23241,72226,66190,91263,114517,97542,73718,85125,111777,115815,118153,134834,118019,96516,115733,132974,148205,147153,151340,149825,131474
"229",937701,145226,152250,144318,189839,150711,172711,268614,269878,250921,222869,183352,150401,165926,293787,271842,233885,246218,202539,153191,171018,274385,239926,74,116911,204954,131191,198388,291554,273339,23970,4857,4769,4674,4566,4215,156616,152812,158575,160274,150089,89778,182404,159548,226159,286965,250504,156417,183279,290895,309502,289611,306704,242953,170872,188397,260657,269616,257553,236787,227424,164598
"230",937701,145226,152250,144318,189839,150711,172711,268614,269878,250921,222869,183352,150401,165926,293787,271842,233885,246218,202539,153191,171018,274385,239926,74,116911,204954,131191,198388,291554,273339,23970,4857,4769,4674,4566,4215,156616,152812,158575,160274,150089,89778,182404,159548,226159,286965,250504,156417,183279,290895,309502,289611,306704,242953,170872,188397,260657,269616,257553,236787,227424,164598
"231",937701,145226,152250,144318,189839,150711,172711,268614,269878,250921,222869,183352,150401,165926,293787,271842,233885,246218,202539,153191,171018,274385,239926,74,116911,204954,131191,198388,291554,273339,23970,4857,4769,4674,4566,4215,156616,152812,158575,160274,150089,89778,182404,159548,226159,286965,250504,156417,183279,290895,309502,289611,306704,242953,170872,188397,260657,269616,257553,236787,227424,164598
"232",937701,145226,152250,144318,189839,150711,172711,268614,269878,250921,222869,183352,150401,165926,293787,271842,233885,246218,202539,153191,171018,274385,239926,74,116911,204954,131191,198388,291554,273339,23970,4857,4769,4674,4566,4215,156616,152812,158575,160274,150089,89778,182404,159548,226159,286965,250504,156417,183279,290895,309502,289611,306704,242953,170872,188397,260657,269616,257553,236787,227424,164598
"233",1101977,180006,176102,169110,212357,183258,200459,314667,295400,282774,258491,223503,172546,196222,315343,309776,289705,285504,217252,149018,170468,303291,257337,88,125169,218088,157244,220521,303109,238739,22927,3281,3603,3551,3452,3867,145072,149526,136707,128484,127078,63573,157001,140750,203674,260735,218481,149675,178503,252855,257867,211389,180883,181989,139020,165613,244999,248771,213020,193597,168143,130564
"234",1101977,180006,176102,169110,212357,183258,200459,314667,295400,282774,258491,223503,172546,196222,315343,309776,289705,285504,217252,149018,170468,303291,257337,88,125169,218088,157244,220521,303109,238739,22927,3281,3603,3551,3452,3867,145072,149526,136707,128484,127078,63573,157001,140750,203674,260735,218481,149675,178503,252855,257867,211389,180883,181989,139020,165613,244999,248771,213020,193597,168143,130564
"235",1101977,180006,176102,169110,212357,183258,200459,314667,295400,282774,258491,223503,172546,196222,315343,309776,289705,285504,217252,149018,170468,303291,257337,88,125169,218088,157244,220521,303109,238739,22927,3281,3603,3551,3452,3867,145072,149526,136707,128484,127078,63573,157001,140750,203674,260735,218481,149675,178503,252855,257867,211389,180883,181989,139020,165613,244999,248771,213020,193597,168143,130564
"236",1101977,180006,176102,169110,212357,183258,200459,314667,295400,282774,258491,223503,172546,196222,315343,309776,289705,285504,217252,149018,170468,303291,257337,88,125169,218088,157244,220521,303109,238739,22927,3281,3603,3551,3452,3867,145072,149526,136707,128484,127078,63573,157001,140750,203674,260735,218481,149675,178503,252855,257867,211389,180883,181989,139020,165613,244999,248771,213020,193597,168143,130564
"237",149933,24143,23539,22705,20511,12716,14241,24021,22850,20833,20430,17509,12231,12700,21894,21420,20405,18999,16291,11408,13097,22016,19135,22,11242,15753,10978,13922,21983,17308,4884,6449,6217,4292,4658,18902,20075,18877,17091,15107,10515,3856,20242,17835,18791,18074,14209,9909,11148,18510,17111,16896,17098,15294,10685,11684,18727,18685,18197,18529,17768,13946
"238",149933,24143,23539,22705,20511,12716,14241,24021,22850,20833,20430,17509,12231,12700,21894,21420,20405,18999,16291,11408,13097,22016,19135,22,11242,15753,10978,13922,21983,17308,4884,6449,6217,4292,4658,18902,20075,18877,17091,15107,10515,3856,20242,17835,18791,18074,14209,9909,11148,18510,17111,16896,17098,15294,10685,11684,18727,18685,18197,18529,17768,13946
"239",149933,24143,23539,22705,20511,12716,14241,24021,22850,20833,20430,17509,12231,12700,21894,21420,20405,18999,16291,11408,13097,22016,19135,22,11242,15753,10978,13922,21983,17308,4884,6449,6217,4292,4658,18902,20075,18877,17091,15107,10515,3856,20242,17835,18791,18074,14209,9909,11148,18510,17111,16896,17098,15294,10685,11684,18727,18685,18197,18529,17768,13946
"240",149933,24143,23539,22705,20511,12716,14241,24021,22850,20833,20430,17509,12231,12700,21894,21420,20405,18999,16291,11408,13097,22016,19135,22,11242,15753,10978,13922,21983,17308,4884,6449,6217,4292,4658,18902,20075,18877,17091,15107,10515,3856,20242,17835,18791,18074,14209,9909,11148,18510,17111,16896,17098,15294,10685,11684,18727,18685,18197,18529,17768,13946
"241",241919,39044,38173,37338,32869,20042,22240,42169,38319,35525,31534,27829,19056,20722,37250,36906,32655,32061,27577,17144,19569,37196,32496,29,20144,27015,16729,23389,43549,39032,10968,12933,11754,7814,8643,34212,35317,32028,30498,28450,19234,7192,33101,27911,27360,26039,20752,12424,14603,26137,24699,24022,23210,20566,12344,14234,26516,25713,26263,24885,22795,15945
"242",241919,39044,38173,37338,32869,20042,22240,42169,38319,35525,31534,27829,19056,20722,37250,36906,32655,32061,27577,17144,19569,37196,32496,29,20144,27015,16729,23389,43549,39032,10968,12933,11754,7814,8643,34212,35317,32028,30498,28450,19234,7192,33101,27911,27360,26039,20752,12424,14603,26137,24699,24022,23210,20566,12344,14234,26516,25713,26263,24885,22795,15945
